loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
5000,5000,5000, 36 months,12.99%,168.45,C,C1,10+ years,MORTGAGE,43000,Source Verified,Jul-11,Fully Paid,medical,707xx,LA,24.17,0,Nov-94,1,NA,8,0,3228,21.80%,23,0
3500,3500,3500, 36 months,11.99%,116.24,B,B5,10+ years,RENT,66504,Source Verified,Jul-11,Fully Paid,other,201xx,VA,10.99,0,Jan-86,0,NA,5,0,20011,56.20%,23,0
5000,5000,5000, 36 months,16.49%,177,D,D3,3 years,RENT,170000,Source Verified,Jul-11,Fully Paid,other,114xx,NY,7,0,Sep-04,1,NA,7,0,3612,95.10%,11,0
6000,6000,6000, 36 months,7.49%,186.61,A,A4,1 year,RENT,62000,Source Verified,Jul-11,Fully Paid,wedding,201xx,VA,28.12,1,Apr-03,0,9,16,0,2468,6.40%,20,0
14000,14000,13750, 36 months,6.99%,432.22,A,A3,7 years,RENT,70000,Source Verified,Jul-11,Fully Paid,car,217xx,MD,14.61,0,Jun-01,0,NA,6,0,877,4.80%,15,0
1800,1800,1800, 36 months,11.49%,59.35,B,B4,< 1 year,RENT,15000,Source Verified,Jul-11,Fully Paid,other,065xx,CT,12,0,Jul-02,1,32,13,0,1328,25.50%,32,0
20000,20000,20000, 36 months,10.99%,654.68,B,B3,6 years,MORTGAGE,78000,Verified,Jul-11,Fully Paid,debt_consolidation,958xx,CA,7.26,0,Jun-00,1,NA,16,0,24225,31.80%,31,0
4400,4400,4400, 36 months,11.49%,145.08,B,B4,3 years,RENT,30000,Not Verified,Jul-11,Fully Paid,debt_consolidation,191xx,PA,5.76,0,Apr-07,0,NA,13,0,5463,20.20%,17,0
5500,5500,5500, 60 months,10.99%,119.56,B,B3,4 years,OWN,42996,Source Verified,Jul-11,Fully Paid,major_purchase,199xx,DE,6.73,3,Jul-03,0,16,11,0,489,5.70%,29,0
15000,15000,15000, 36 months,17.99%,542.22,E,E1,2 years,MORTGAGE,63830,Verified,Jul-11,Fully Paid,debt_consolidation,750xx,TX,21.04,0,Sep-97,3,51,13,0,5613,58.50%,25,0
18000,18000,15625, 60 months,19.69%,473.8,E,E5,7 years,RENT,48000,Not Verified,Jul-11,Fully Paid,small_business,105xx,NY,6.63,0,Jan-01,3,NA,11,0,11575,40.90%,21,0
6000,6000,6000, 36 months,10.99%,196.41,B,B3,1 year,MORTGAGE,65000,Not Verified,Jul-11,Fully Paid,home_improvement,672xx,KS,9.73,0,Dec-91,0,NA,6,1,746,53.30%,22,1
20000,20000,19360.54877, 60 months,16.89%,495.87,D,D4,10+ years,MORTGAGE,61000,Verified,Jul-11,Charged Off,debt_consolidation,431xx,OH,19.93,0,Jun-93,2,NA,9,0,42012,72.60%,15,0
13500,13500,13192.79704, 60 months,10.59%,290.77,B,B2,10+ years,MORTGAGE,61000,Not Verified,Jul-11,Current,home_improvement,610xx,IL,11.59,0,Oct-91,0,NA,10,0,10331,19.10%,37,0
10000,10000,10000, 36 months,7.49%,311.02,A,A4,< 1 year,RENT,90000,Source Verified,Jul-11,Fully Paid,other,112xx,NY,8.95,0,Oct-03,0,37,13,0,3501,29.70%,24,0
16000,16000,16000, 36 months,11.99%,531.36,B,B5,1 year,MORTGAGE,102000,Source Verified,Jul-11,Fully Paid,credit_card,335xx,FL,18.78,0,Jan-84,0,NA,14,0,11538,52.40%,17,0
11000,11000,10975, 36 months,10.59%,358,B,B2,10+ years,MORTGAGE,36000,Source Verified,Jul-11,Fully Paid,other,752xx,TX,11.13,0,Feb-01,1,NA,8,0,11515,71.10%,15,0
3575,3575,3575, 36 months,11.49%,117.88,B,B4,< 1 year,MORTGAGE,50000,Source Verified,Jul-11,Fully Paid,debt_consolidation,800xx,CO,23.4,0,Nov-97,0,30,18,0,25569,74.50%,34,0
5000,5000,5000, 36 months,16.49%,177,D,D3,2 years,RENT,70000,Verified,Jul-11,Fully Paid,moving,940xx,CA,1.29,0,Jan-07,0,NA,2,0,736,92%,6,0
27500,27500,17999.99883, 60 months,15.23%,657.55,C,C5,9 years,MORTGAGE,77318,Verified,Jul-11,Charged Off,small_business,282xx,NC,18.89,0,Apr-98,1,NA,6,0,1399,12.20%,23,0
9600,9600,9600, 36 months,10.99%,314.25,B,B3,4 years,RENT,33504,Source Verified,Jul-11,Fully Paid,debt_consolidation,274xx,NC,14.54,1,Oct-91,0,9,6,0,11826,25%,15,0
13075,13075,13075, 60 months,22.11%,361.94,G,G1,< 1 year,RENT,3e+05,Source Verified,Jul-11,Fully Paid,debt_consolidation,926xx,CA,6.22,0,Jun-03,2,NA,10,0,111792,96.20%,17,0
14000,14000,14000, 36 months,12.99%,471.65,C,C1,2 years,RENT,66000,Not Verified,Jul-11,Fully Paid,house,951xx,CA,5.33,0,Mar-08,1,NA,5,0,916,13.70%,7,0
8000,8000,8000, 36 months,13.99%,273.39,C,C3,3 years,MORTGAGE,83135,Not Verified,Jul-11,Fully Paid,debt_consolidation,190xx,PA,14.43,0,Aug-90,2,65,10,0,12636,87.70%,30,0
12000,12000,11590.82936, 60 months,13.49%,276.06,C,C2,< 1 year,MORTGAGE,119004,Source Verified,Jul-11,Fully Paid,home_improvement,790xx,TX,16.74,0,May-96,1,29,8,0,2405,8.50%,24,0
10000,10000,10000, 36 months,15.99%,351.53,D,D2,3 years,RENT,70000,Verified,Jul-11,Charged Off,debt_consolidation,100xx,NY,13.85,1,Oct-96,0,14,12,0,6129,69.60%,23,0
7000,7000,6975, 36 months,9.99%,225.84,B,B1,2 years,RENT,43000,Source Verified,Jul-11,Fully Paid,credit_card,152xx,PA,14.65,0,Nov-03,2,NA,16,0,5683,35.30%,19,0
5600,5600,5600, 36 months,9.99%,180.67,B,B1,1 year,RENT,69000,Source Verified,Jul-11,Fully Paid,major_purchase,802xx,CO,8.82,0,Oct-05,1,NA,5,0,452,4.20%,10,0
16000,16000,15975, 36 months,11.49%,527.55,B,B4,1 year,RENT,75000,Source Verified,Jul-11,Fully Paid,debt_consolidation,787xx,TX,5.76,0,Nov-02,0,NA,3,0,15364,80.40%,11,0
4200,4200,4200, 36 months,9.99%,135.51,B,B1,n/a,OWN,21600,Verified,Jul-11,Charged Off,small_business,984xx,WA,24.78,0,Jul-67,0,NA,10,1,12577,50.30%,21,1
35000,21825,21326.76996, 60 months,19.69%,574.48,E,E5,10+ years,MORTGAGE,65000,Verified,Jul-11,Fully Paid,debt_consolidation,330xx,FL,18.06,1,Nov-98,0,7,8,0,6074,31.60%,26,0
30000,20100,19850, 60 months,18.79%,519.09,E,E3,10+ years,RENT,82200,Verified,Jul-11,Fully Paid,debt_consolidation,221xx,VA,15.14,0,Aug-93,0,NA,10,0,38851,91.20%,21,0
2000,2000,2000, 36 months,12.99%,67.38,C,C1,10+ years,MORTGAGE,40000,Not Verified,Jul-11,Fully Paid,debt_consolidation,432xx,OH,4.98,0,May-06,0,NA,5,1,3322,87.40%,10,1
5000,5000,4975, 36 months,5.99%,152.09,A,A2,4 years,MORTGAGE,73000,Source Verified,Jul-11,Fully Paid,debt_consolidation,087xx,NJ,19.5,0,May-88,0,NA,12,0,12475,28%,63,0
4000,4000,4000, 60 months,20.25%,106.54,F,F1,3 years,RENT,40000,Source Verified,Jul-11,Current,small_business,601xx,IL,5.52,0,Apr-07,2,27,7,0,3121,39%,18,0
12500,12500,12475, 36 months,7.49%,388.78,A,A4,6 years,OWN,61450,Source Verified,Jul-11,Fully Paid,home_improvement,010xx,MA,21.5,1,Dec-96,1,7,7,0,1888,27.60%,20,0
25000,25000,24725, 36 months,10.99%,818.35,B,B3,10+ years,RENT,110000,Source Verified,Jul-11,Fully Paid,debt_consolidation,481xx,MI,5.61,0,Oct-96,0,NA,10,0,19480,57.10%,39,0
6000,6000,6000, 36 months,10.99%,196.41,B,B3,10+ years,MORTGAGE,93000,Not Verified,Jul-11,Fully Paid,credit_card,190xx,PA,13.88,0,Apr-75,3,30,11,0,11289,80%,35,0
5700,5700,5675, 36 months,5.42%,171.92,A,A1,4 years,RENT,37000,Source Verified,Jul-11,Fully Paid,debt_consolidation,122xx,NY,23.64,0,Nov-97,1,NA,12,0,4499,26.90%,29,0
8325,8325,8075, 36 months,10.99%,272.52,B,B3,5 years,MORTGAGE,48000,Not Verified,Jul-11,Charged Off,debt_consolidation,054xx,VT,24.75,0,May-98,0,NA,13,0,24087,78.20%,23,0
30000,19600,19350, 60 months,17.49%,492.29,D,D5,10+ years,RENT,84000,Verified,Jul-11,Fully Paid,debt_consolidation,852xx,AZ,12.51,0,Oct-96,0,NA,5,0,32589,65.70%,27,0
7800,7800,7800, 60 months,15.99%,189.64,D,D2,n/a,RENT,86004,Verified,Jul-11,Fully Paid,other,932xx,CA,21.1,0,Oct-97,1,71,10,0,3955,46%,18,0
5000,5000,5000, 36 months,12.99%,168.45,C,C1,8 years,MORTGAGE,150000,Source Verified,Jul-11,Fully Paid,home_improvement,740xx,OK,1.97,0,Nov-92,2,24,8,0,8332,30.70%,10,0
10000,10000,10000, 36 months,15.62%,349.7,D,D1,6 years,RENT,27000,Verified,Jul-11,Fully Paid,debt_consolidation,946xx,CA,13.2,0,Aug-03,1,73,4,0,9428,86.50%,10,0
1200,1200,1200, 36 months,7.49%,37.33,A,A4,1 year,MORTGAGE,74000,Source Verified,Jul-11,Fully Paid,major_purchase,030xx,NH,20.96,0,Mar-00,0,NA,12,0,8627,41.30%,18,0
12000,12000,11750, 60 months,16.89%,297.53,D,D4,10+ years,RENT,43000,Not Verified,Jul-11,Charged Off,debt_consolidation,432xx,OH,9.01,0,Mar-02,0,NA,7,0,12944,95.90%,13,0
4200,4200,4150, 36 months,6.99%,129.67,A,A3,9 years,MORTGAGE,130000,Not Verified,Jul-11,Fully Paid,moving,913xx,CA,5.58,0,Feb-00,0,NA,4,0,19827,40.90%,7,0
6000,6000,6000, 36 months,10.99%,196.41,B,B3,3 years,RENT,52000,Verified,Jul-11,Fully Paid,moving,900xx,CA,12.09,1,Jan-02,0,20,6,0,2769,71.20%,10,0
6400,6400,6400, 36 months,7.49%,199.06,A,A4,10+ years,MORTGAGE,59000,Not Verified,Jul-11,Fully Paid,wedding,483xx,MI,12.47,0,Jan-99,0,49,14,0,546,4.30%,27,0
4000,4000,4000, 36 months,7.49%,124.41,A,A4,1 year,RENT,65000,Not Verified,Jul-11,Fully Paid,car,940xx,CA,0.52,0,Jan-07,0,NA,4,0,929,12.40%,10,0
5000,5000,5000, 36 months,10.99%,163.67,B,B3,7 years,RENT,40992,Source Verified,Jul-11,Fully Paid,debt_consolidation,071xx,NJ,1.93,0,Nov-06,0,NA,2,0,1774,65.70%,9,0
3600,3600,3600, 36 months,14.79%,124.43,C,C4,3 years,MORTGAGE,76000,Not Verified,Jul-11,Fully Paid,debt_consolidation,018xx,MA,10.97,0,Sep-98,1,NA,14,1,9565,85.40%,28,1
8000,8000,8000, 36 months,15.62%,279.76,D,D1,2 years,OWN,24000,Source Verified,Jul-11,Fully Paid,debt_consolidation,100xx,NY,9.5,2,Jan-95,1,4,9,0,3165,60.40%,27,0
10500,10500,10250, 36 months,8.49%,331.42,A,A5,3 years,RENT,41900,Not Verified,Jul-11,Fully Paid,credit_card,532xx,WI,20.48,0,Apr-02,0,NA,6,0,10627,83%,16,0
5000,5000,5000, 36 months,16.89%,178,D,D4,2 years,RENT,40500,Verified,Jul-11,Fully Paid,vacation,115xx,NY,20.53,2,Apr-01,3,7,4,0,1980,52.10%,18,0
17000,11425,11425, 60 months,18.39%,292.55,E,E2,8 years,RENT,50000,Verified,Jul-11,Fully Paid,debt_consolidation,113xx,NY,17.16,2,Oct-98,0,13,9,0,22849,89.30%,33,0
5000,5000,5000, 36 months,21.36%,189.31,F,F4,n/a,MORTGAGE,35000,Not Verified,Jul-11,Fully Paid,home_improvement,985xx,WA,21.91,0,Dec-07,2,NA,2,0,0,,5,0
19200,12550,12300, 60 months,11.49%,275.95,B,B4,10+ years,MORTGAGE,33000,Not Verified,Jul-11,Fully Paid,debt_consolidation,890xx,NV,10.62,0,Mar-02,0,NA,4,0,13531,53.10%,9,0
25000,25000,24750, 36 months,9.99%,806.57,B,B1,7 years,MORTGAGE,80000,Verified,Jul-11,Fully Paid,major_purchase,935xx,CA,14.31,0,May-01,0,NA,10,0,2629,4.90%,18,0
6000,6000,6000, 36 months,11.49%,197.83,B,B4,< 1 year,RENT,95000,Source Verified,Jul-11,Fully Paid,other,021xx,MA,6.2,0,Apr-07,2,NA,5,0,3100,20%,6,0
22000,14575,14300, 60 months,10.99%,316.83,B,B3,2 years,MORTGAGE,62925,Verified,Jul-11,Fully Paid,debt_consolidation,750xx,TX,15.83,0,Jul-78,0,62,18,0,14115,31.30%,26,0
12000,12000,12000, 36 months,13.49%,407.17,C,C2,7 years,OWN,116000,Verified,Jul-11,Fully Paid,home_improvement,085xx,NJ,12.24,3,Oct-00,0,4,14,0,2679,21.60%,22,0
4000,4000,4000, 60 months,17.49%,100.47,D,D5,1 year,RENT,14400,Not Verified,Jul-11,Charged Off,car,305xx,GA,6.92,0,Jan-08,2,NA,7,0,3843,37.30%,7,0
5000,5000,5000, 36 months,13.99%,170.87,C,C3,10+ years,RENT,66000,Source Verified,Jul-11,Fully Paid,other,958xx,CA,23.25,0,Jan-97,1,31,5,0,466,93.20%,23,0
6400,6400,6400, 36 months,9.99%,206.48,B,B1,3 years,RENT,112455,Verified,Jul-11,Fully Paid,debt_consolidation,073xx,NJ,0,0,Feb-06,1,36,5,0,0,0%,10,0
5000,5000,5000, 36 months,11.49%,164.86,B,B4,10+ years,MORTGAGE,110000,Verified,Jul-11,Fully Paid,other,633xx,MO,22.31,0,Oct-94,1,NA,11,0,57822,73.30%,34,0
5200,5200,5200, 36 months,13.49%,176.44,C,C2,< 1 year,RENT,24000,Source Verified,Jul-11,Fully Paid,other,235xx,VA,17.95,0,Jul-07,0,NA,8,0,3684,75.20%,11,0
8000,8000,7975, 60 months,9.99%,169.94,B,B1,1 year,MORTGAGE,43200,Not Verified,Jul-11,Fully Paid,car,134xx,NY,2.75,0,Jul-02,0,NA,6,0,4900,45.80%,13,0
20000,20000,19750, 36 months,12.99%,673.79,C,C1,5 years,MORTGAGE,89900,Verified,Jul-11,Fully Paid,debt_consolidation,309xx,GA,21.29,0,Oct-99,0,NA,15,0,39554,85.40%,28,0
10000,10000,10000, 36 months,5.99%,304.18,A,A2,3 years,MORTGAGE,85000,Source Verified,Jul-11,Fully Paid,vacation,600xx,IL,0.89,0,Sep-82,1,NA,6,0,4205,11.70%,22,0
3300,3300,3300, 36 months,8.49%,104.16,A,A5,2 years,RENT,28956,Source Verified,Jul-11,Fully Paid,debt_consolidation,787xx,TX,24.08,1,Aug-02,2,16,11,0,3349,21.20%,20,0
35000,23050,22775, 60 months,13.49%,530.26,C,C2,10+ years,MORTGAGE,73000,Verified,Jul-11,Fully Paid,credit_card,958xx,CA,27.04,0,Feb-87,0,NA,13,0,35768,37.60%,36,0
4800,4800,4800, 60 months,9.99%,101.97,B,B1,10+ years,RENT,20004,Not Verified,Jul-11,Current,major_purchase,175xx,PA,27.23,0,Nov-95,2,NA,7,0,1473,18.20%,14,0
3000,3000,3000, 36 months,8.49%,94.69,A,A5,4 years,RENT,27996,Source Verified,Jul-11,Fully Paid,major_purchase,334xx,FL,0.81,0,Apr-07,0,NA,5,0,878,9.50%,5,0
7475,7475,7450, 36 months,8.49%,235.94,A,A5,5 years,MORTGAGE,25000,Not Verified,Jul-11,Fully Paid,credit_card,324xx,FL,25.15,0,Oct-00,3,NA,17,0,2317,18%,27,0
3000,3000,3000, 36 months,13.49%,101.8,C,C2,5 years,RENT,48750,Not Verified,Jul-11,Fully Paid,debt_consolidation,327xx,FL,18.19,1,Apr-00,2,17,8,0,2862,30.10%,30,0
12375,12375,12075, 36 months,13.49%,419.89,C,C2,9 years,MORTGAGE,53000,Verified,Jul-11,Fully Paid,debt_consolidation,852xx,AZ,24.95,1,Nov-98,0,12,7,0,32725,75.80%,14,0
15000,15000,15000, 36 months,17.49%,538.46,D,D5,6 years,OWN,64000,Verified,Jul-11,Fully Paid,debt_consolidation,923xx,CA,23.16,0,Sep-62,3,NA,7,0,14664,81.50%,36,0
10000,10000,10000, 60 months,16.89%,247.94,D,D4,2 years,MORTGAGE,45000,Source Verified,Jul-11,Fully Paid,credit_card,708xx,LA,5.76,0,Jun-07,0,NA,7,0,9553,59.40%,11,0
27000,27000,26894.18435, 60 months,11.49%,593.67,B,B4,6 years,MORTGAGE,109000,Verified,Jul-11,Current,renewable_energy,765xx,TX,7.99,0,Mar-91,0,NA,9,0,21484,54.30%,34,0
24000,22425,22175, 36 months,7.49%,697.46,A,A4,2 years,MORTGAGE,133000,Verified,Jul-11,Fully Paid,debt_consolidation,210xx,MD,5.55,0,Mar-99,0,NA,8,0,19353,40.20%,17,0
23750,23750,23475, 36 months,10.99%,777.44,B,B3,6 years,MORTGAGE,80000,Verified,Jul-11,Fully Paid,debt_consolidation,113xx,NY,7.38,0,Jun-03,0,NA,5,0,23383,79.80%,16,0
35000,35000,34975, 60 months,20.62%,939.41,F,F2,10+ years,MORTGAGE,184000,Verified,Jul-11,Current,other,333xx,FL,15.83,0,Jul-74,0,NA,22,0,122129,64.70%,39,0
12000,12000,12000, 60 months,20.62%,322.09,F,F2,< 1 year,RENT,50000,Source Verified,Jul-11,Charged Off,medical,211xx,MD,1.15,4,Feb-06,0,22,7,0,326,5.60%,12,0
16000,16000,16000, 36 months,14.79%,553.01,C,C4,2 years,MORTGAGE,1e+05,Source Verified,Jul-11,Fully Paid,medical,300xx,GA,0.91,0,Nov-96,1,38,11,0,0,0%,28,0
19200,19200,18950, 60 months,10.99%,417.36,B,B3,5 years,MORTGAGE,50000,Source Verified,Jul-11,Fully Paid,credit_card,618xx,IL,19.63,0,Mar-96,0,NA,15,0,8953,39.60%,38,0
15000,12100,12075, 60 months,15.23%,289.33,C,C5,2 years,RENT,82000,Verified,Jul-11,Fully Paid,debt_consolidation,900xx,CA,16.76,0,Nov-85,1,NA,18,0,18531,54.80%,47,0
3050,3050,3050, 36 months,7.49%,94.86,A,A4,< 1 year,RENT,24000,Not Verified,Jul-11,Fully Paid,debt_consolidation,799xx,TX,16.65,0,May-01,0,46,5,0,0,0%,16,0
20000,20000,19750, 36 months,9.99%,645.25,B,B1,9 years,MORTGAGE,120000,Verified,Jul-11,Fully Paid,debt_consolidation,902xx,CA,9.84,0,Feb-00,0,NA,11,0,22145,35.50%,30,0
6000,6000,6000, 36 months,10.59%,195.27,B,B2,2 years,MORTGAGE,42000,Not Verified,Jul-11,Fully Paid,other,142xx,NY,15.89,0,May-00,1,NA,10,0,20691,51.60%,20,0
10000,10000,10000, 36 months,13.99%,341.73,C,C3,10+ years,RENT,97000,Not Verified,Jul-11,Fully Paid,credit_card,100xx,NY,15.19,0,Jan-89,1,NA,12,0,58492,92.70%,27,0
8000,7750,7750, 36 months,6.99%,239.27,A,A3,1 year,MORTGAGE,141000,Source Verified,Jul-11,Fully Paid,car,850xx,AZ,7.95,0,May-88,2,NA,11,0,43285,47.80%,43,0
15000,15000,14750, 36 months,10.99%,491.01,B,B3,10+ years,MORTGAGE,64999.92,Verified,Jul-11,Fully Paid,debt_consolidation,577xx,SD,23.87,0,Dec-98,0,62,12,0,6238,46.90%,22,0
13000,12125,12125, 60 months,15.23%,289.92,C,C5,10+ years,MORTGAGE,110000,Source Verified,Jul-11,Fully Paid,small_business,376xx,TX,13.2,0,Jul-92,2,NA,8,0,31165,77.50%,25,0
10000,10000,10000, 36 months,6.99%,308.73,A,A3,10+ years,MORTGAGE,70000,Source Verified,Jul-11,Fully Paid,other,331xx,FL,14.66,0,Apr-94,0,34,8,0,12018,13.40%,25,0
21850,21850,21575, 60 months,18.79%,564.28,E,E3,4 years,RENT,52800,Verified,Jul-11,Fully Paid,credit_card,706xx,LA,20.32,0,Dec-04,0,NA,7,0,9171,87.30%,12,0
21000,21000,21000, 36 months,12.62%,703.74,B,B5,2 years,RENT,150000,Verified,Jul-11,Fully Paid,moving,606xx,IL,11.5,0,Dec-00,2,36,18,0,6384,15.60%,28,0
3600,3600,3600, 36 months,13.49%,122.15,C,C2,10+ years,MORTGAGE,65004,Not Verified,Jul-11,Fully Paid,major_purchase,191xx,PA,13.59,0,May-92,1,56,6,1,4186,73.40%,18,0
25975,16850,16850, 60 months,18.39%,431.47,E,E2,10+ years,MORTGAGE,49000,Verified,Jul-11,Charged Off,debt_consolidation,610xx,IL,19.3,0,Apr-94,1,NA,10,0,11106,54.20%,15,0
16000,16000,15750, 60 months,12.99%,363.97,C,C1,10+ years,MORTGAGE,69390,Verified,Jul-11,Current,debt_consolidation,793xx,TX,19.94,0,Sep-93,0,NA,18,0,11100,23.70%,27,0
6800,6800,6800, 36 months,21.74%,258.79,F,F5,2 years,RENT,36500,Source Verified,Jul-11,Charged Off,moving,070xx,NJ,20.48,0,Oct-02,0,NA,33,0,6525,89.40%,36,0
30600,30600,30600, 36 months,18.79%,1118.43,E,E3,2 years,RENT,80000,Verified,Jul-11,Fully Paid,credit_card,890xx,NV,17.95,0,Jul-02,1,NA,8,0,41207,96.50%,17,0
11500,11500,11500, 36 months,9.99%,371.02,B,B1,< 1 year,MORTGAGE,28800,Source Verified,Jul-11,Charged Off,debt_consolidation,851xx,AZ,18.08,0,Nov-98,0,73,12,1,2903,21.50%,25,1
24650,20900,20875, 60 months,16.89%,518.19,D,D4,6 years,RENT,45000,Verified,Jul-11,Charged Off,debt_consolidation,980xx,WA,21.65,0,Apr-93,1,NA,4,0,5141,41.10%,21,0
12000,12000,12000, 60 months,19.69%,315.87,E,E5,5 years,RENT,41900,Not Verified,Jul-11,Charged Off,credit_card,112xx,NY,12.26,0,Dec-06,3,NA,12,0,10044,42.60%,15,0
12000,12000,12000, 36 months,13.99%,410.08,C,C3,10+ years,MORTGAGE,54400,Source Verified,Jul-11,Fully Paid,debt_consolidation,152xx,PA,22.46,2,Jun-95,2,3,13,0,23,0.80%,33,0
3525,3525,3525, 36 months,5.42%,106.32,A,A1,5 years,MORTGAGE,103000,Not Verified,Jul-11,Fully Paid,small_business,553xx,MN,10.28,0,May-96,0,NA,9,0,6073,26.40%,16,0
1000,1000,1000, 36 months,15.23%,34.78,C,C5,5 years,MORTGAGE,30000,Source Verified,Jul-11,Fully Paid,debt_consolidation,218xx,MD,23.52,0,Dec-84,2,NA,29,0,1745,2%,41,0
14250,14250,14000, 60 months,11.49%,313.33,B,B4,2 years,MORTGAGE,82500,Verified,Jul-11,Fully Paid,debt_consolidation,530xx,WI,27.67,1,Sep-93,0,16,11,0,11151,56.60%,34,0
9000,9000,9000, 36 months,6.99%,277.86,A,A3,n/a,MORTGAGE,66766,Not Verified,Jul-11,Fully Paid,other,368xx,AL,6.87,0,Jan-00,1,NA,7,0,59435,22.20%,20,0
8000,8000,8000, 36 months,11.49%,263.78,B,B4,7 years,OWN,110000,Not Verified,Jul-11,Fully Paid,home_improvement,752xx,TX,19.9,0,Sep-98,2,NA,9,0,27166,74.80%,27,0
8000,8000,7975, 36 months,12.99%,269.52,C,C1,1 year,RENT,52000,Not Verified,Jul-11,Fully Paid,debt_consolidation,112xx,NY,16.43,1,Jul-03,0,4,12,0,8997,56.80%,28,0
5275,5275,5250, 36 months,5.42%,159.1,A,A1,8 years,OWN,120000,Not Verified,Jul-11,Fully Paid,home_improvement,554xx,MN,5.71,0,Jan-96,0,NA,10,0,94747,4.50%,31,0
11200,11200,11200, 36 months,13.99%,382.74,C,C3,4 years,MORTGAGE,75000,Verified,Jul-11,Fully Paid,debt_consolidation,254xx,WV,14.9,0,Jan-01,1,NA,15,1,7661,40.30%,30,1
2400,2400,2400, 36 months,10.99%,78.57,B,B3,1 year,RENT,39000,Source Verified,Jul-11,Fully Paid,debt_consolidation,331xx,FL,14.34,0,Nov-02,0,35,8,0,3898,65%,10,0
7200,7200,7200, 36 months,15.23%,250.41,C,C5,2 years,OWN,35000,Not Verified,Jul-11,Charged Off,other,641xx,MO,23.45,0,Dec-04,1,60,10,0,779,8.50%,28,0
18000,18000,17750, 36 months,8.49%,568.14,A,A5,1 year,MORTGAGE,51996,Not Verified,Jul-11,Fully Paid,debt_consolidation,946xx,CA,12.55,0,Nov-01,0,NA,7,0,19091,77.60%,9,0
1400,1400,1400, 36 months,13.49%,47.51,C,C2,9 years,MORTGAGE,21600,Not Verified,Jul-11,Fully Paid,moving,853xx,AZ,6.28,0,Sep-93,0,62,7,0,3599,59%,25,0
6500,6500,6500, 36 months,10.99%,212.78,B,B3,7 years,MORTGAGE,84000,Source Verified,Jul-11,Fully Paid,medical,471xx,MD,7.69,0,Dec-87,0,NA,6,1,27655,73.40%,14,1
12000,12000,11750, 36 months,7.49%,373.22,A,A4,4 years,MORTGAGE,114000,Not Verified,Jul-11,Fully Paid,credit_card,701xx,LA,16.32,0,Jun-99,0,NA,12,0,5277,32.80%,41,0
16000,16000,15975, 60 months,14.79%,378.88,C,C4,10+ years,MORTGAGE,87000,Not Verified,Jul-11,Current,debt_consolidation,604xx,IL,16.21,0,Aug-97,2,NA,11,0,20772,49.90%,28,0
12700,12700,12700, 60 months,19.29%,331.48,E,E4,10+ years,MORTGAGE,60780,Verified,Jul-11,Fully Paid,other,923xx,CA,20.95,2,Mar-99,3,6,9,0,4611,74.40%,38,0
2100,2100,2100, 60 months,13.99%,48.86,C,C3,10+ years,RENT,48000,Not Verified,Jul-11,Charged Off,other,765xx,TX,8.2,0,Jan-02,2,NA,3,0,12247,80%,15,0
4750,4750,4750, 36 months,5.99%,144.49,A,A2,2 years,RENT,60000,Not Verified,Jul-11,Fully Paid,car,981xx,WA,6.22,0,Nov-00,0,51,5,0,719,7.20%,12,0
5000,5000,5000, 36 months,11.49%,164.86,B,B4,7 years,MORTGAGE,104000,Not Verified,Jul-11,Fully Paid,debt_consolidation,324xx,FL,17.53,0,Nov-01,1,75,12,0,11966,44.60%,18,0
10000,10000,9750, 36 months,8.49%,315.63,A,A5,10+ years,MORTGAGE,50000,Not Verified,Jul-11,Charged Off,debt_consolidation,326xx,FL,13.58,0,Jun-04,0,NA,8,0,8455,50%,11,0
15500,15500,15500, 36 months,10.99%,507.38,B,B3,6 years,MORTGAGE,51168,Verified,Jul-11,Fully Paid,debt_consolidation,750xx,TX,23.85,0,Oct-01,3,NA,11,0,15285,81.30%,19,0
4250,4250,4200, 36 months,5.42%,128.18,A,A1,6 years,MORTGAGE,72000,Not Verified,Jul-11,Fully Paid,debt_consolidation,350xx,AL,20.07,1,Dec-98,0,23,15,0,3019,7.30%,42,0
20000,20000,20000, 60 months,18.39%,512.13,E,E2,8 years,MORTGAGE,115000,Not Verified,Jul-11,Fully Paid,debt_consolidation,029xx,RI,7.78,0,Aug-97,2,44,7,0,12340,71.30%,46,0
12000,12000,12000, 36 months,15.99%,421.83,D,D2,10+ years,MORTGAGE,122000,Verified,Jul-11,Fully Paid,debt_consolidation,081xx,NJ,21.14,2,Jun-99,0,5,20,0,20153,47.80%,57,0
6000,6000,5750, 60 months,10.99%,130.43,B,B3,2 years,MORTGAGE,53640,Not Verified,Jul-11,Current,car,282xx,NC,19.11,0,Sep-98,0,NA,8,0,10947,65.90%,22,0
10000,10000,10000, 60 months,19.69%,263.22,E,E5,8 years,MORTGAGE,96000,Not Verified,Jul-11,Fully Paid,car,490xx,MI,11.44,0,Mar-89,0,75,12,0,14153,87.40%,23,0
